review_text,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count
"I wanna play as Thanatos., in the next installment... Guy's a real chad. The only combat oriented family member who helped Zagreus escape the underworld.. What a lad. This is what brotherhood looks like... 

What a game!! 

Never played level clearing games like this, and boy does this game gave me hope that I can try out souls like games, without rage quitting.... 

Very very good game. Highly recommend.",1647704771,True,0,0,0,0
"60 hours to understand everything about the game, 40h to unlock everything.
Super cool, 15/10 roguelite with some hot dialogue.",1647700615,True,1,0,0.523809552192687988,0
Pretty great rouge like. Doesn't punish you for ending a run. Lots of stuff to unlock. Tons of NPC dialogue even after 40 hours I feel like I've only heard 20% of it. Every run is fun even if you miss the combos that you are going for.,1647700416,True,0,0,0,0
Absolutely incredible soundtrack and gameplay with an extremely high attention to detail.,1647699320,True,0,0,0,0
Hades changed my perspective on Roguelike games completely! It is a must play if one is to experience the thrill of gaming!,1647698995,True,1,0,0.52173912525177002,0
"The best of the best Rogue-Like I've ever played, the story's touching and worth following. 
The graphics are gorgeous. Gameplay is very flowy and it's the best part of all. I'm sure if the Olympus gods had tried this they would recommend it to you. And lastly, I'm sorry Meg... nothing personals. Love you <3

11/10 Cerberus♥ Lernie♥ 
Hades: I'm sorry he disturbed you, Cerberus.
",1647698383,True,2,0,0.525862038135528564,2
[Redacted] is going to fuck you and you're gonna like it.,1647696067,True,0,0,0,0
fire,1647695400,True,0,0,0,0
"As a 40+ yo gamer, father of 2, this one successfully made me play 20 hours in 3 days.

This is the new Diablo II. Go hide yourself Blizzard.

",1647690933,True,1,0,0.523809552192687988,0
meg,1647690382,True,0,0,0,0
"Great soundtrack, amazing combat system, the characters are off the charts.
i dont think they missed anything in this game.
probably the best rougelike to date, at least for me.",1647684699,True,0,0,0,0
it's like dark souls I think,1647683599,True,1,0,0.523809552192687988,0
Amazing game amazing graphic very cool (i like this game),1647673792,True,0,0,0,0
"I love Supergiant and their approach to customized gameplay.  The boons in Hades, the upgrades in Transistor, love the degree to which you can modify your play.  Looking forward to the next game they put out!",1647667114,True,0,0,0,0
"music on point, art on point, gameplay loop on point, voice acting on point, story on point. they did not miss",1647665174,True,0,0,0,0
"eh it's alright, fine by me i guess. i'd put it in my honorable mentions of my top 10 games list",1647664793,True,0,0,0,0
it good,1647658298,True,0,0,0,0
I liked the game when I played it on switch and had not finished a complete run yet but sadly my switch broke. I cannot play it on my laptop since the switch has spoiled me. I have bought the game again on steam in anticipation for my steam deck that I will hopefully receive in Q2. I will update this review in the future.,1647657960,True,0,0,0,0
"fun, everyone is hot, makes me thirsty",1647651421,True,0,0,0,0
The story is really good and the combat is fluid. The loot drops keep me coming back and I love how buffs stack or level up. No complaints,1647651195,True,0,0,0,0
"Very Good Roguelite.

Gameplay keeps you interested and the story occurs slow enough you never feel bogged down and you can get right to the action.",1647645345,True,0,0,0,0
so pretty and so fun,1647644436,True,0,0,0,0
10,1647638532,True,0,0,0,0
"Game has way too much to offer, and is way too fun",1647636777,True,1,0,0.523809552192687988,0
"The game is simply awesome. Very dynamic and alive, it will surprise you more often than you expect. Every tun is a story for itself.",1647634603,True,0,0,0,0
"This game gave me legitimate RSI, however... once you get past that it's fantastic. Play with a controller!",1647633159,True,0,0,0,0
"Great Game, my friend Kyle always rage on it and he doesn't even own it! Whereas my other friend Ryan think it's too easy! xD",1647630361,True,0,0,0,0
nice,1647628035,True,0,0,0,0
"This game deserves all the awards its gotten. I've beat the game now, but I can't stop playing, I feel compelled to get all the extras just because it's such a good game!",1647627014,True,0,0,0,0
"If you ever wished Dark Souls and Gauntlet Legends had a bast@rd child, then this lovely, lore rich game is for you.",1647625409,True,0,0,0,0
yes,1647622315,True,0,0,0,0
"amazing game!
do not think .
just buy it .",1647621413,True,0,0,0,0
Well I got a tattoo for the game. I think that counts as a recommendation for the game,1647621344,True,0,0,0,0
Best game in the history of gaming,1647618932,True,0,0,0,0
It's alright.,1647614610,True,0,0,0,0
"I don't get the hype...  I read the reviews, most of which were positive, but I simply don't get it.  The game feels grindy, repetitive and just boring.  I stuck with it for a bit, thinking that it just has to get better, but it never happened for me.  Maybe, this just isn't my type of game, but there was nothing here that made me want to restart over and over.   I really enjoy difficult games (old Everquest) and I have no fear of the repetitive grind (Diablo III, WoW pvp) but there has to be something to chase.  I never felt that here.  I tried to get a refund but I played a bit too long, I guess.  Very disappointed given the other reviews, but this was a giant mythological yawn for me.  Side note:  If you do decide to purchase, a controller is a much-needed gaming tool for this game.  Mouse/keyboard is clunky to say the least.",1647612928,False,13,1,0.498750835657119751,0
"i received this game as a gift from a friend after putting it on my wishlist, and wow, this game did not disappoint. i've been a fan of the roguelite genre for a very long time, and this is one of the best i've ever seen.

first, let's talk about the gameplay. in the game you play as zagreus, prince of the underworld, using various blessings from the gods, various trinkets, and the 6 infernal arms to break free from various regions of your father's domains to reach the surface. each of the infernal arms plays very different to any of the others and each of them has 4 aspects if you bother to seek them all out, so the base gameplay has the potential to be very diverse. you can also modify these weapons and how you play them based on the boons and enchantments you get throughout the run, ensuring that no two runs are really alike in terms of gameplay. the combat is very well done and satisfying and easy to get into.

i've seen some comments saying that hades is a very polished overall game, but not a good contender in the roguelite genre, which i have to agree on. while, yes, no two runs are alike, the amount of variety in basically any other aspect of this game is quite limited. first of all, in adherence to mythology, there are only so many underworld regions you can play through in the game, and there are only so many boss versions you can fight against. variety in these comes from the rooms you choose and the boss versions you randomly encounter, which is certainly enough for most casual players here for the story, but if you want to play for the roguelite element, then you'd do best to expect diminishing returns from replaying. another gripe i have with the roguelite element is how the game handles difficulty. hades equates difficulty to taking away your advantages rather than giving you disadvantages and advantages you have to work your way around, which i don't think is good roguelite design. this makes the game harder, but it does not make you want to keep getting better and playing the harder modes, because it ceases to be fun at some point. contrast this with other roguelites like dead cells and you immediately see the difference; 20+ heat in hades is intense and engaging, while 5BC in dead cells is the same but also fun and fair. but for most players this is not an issue at all since it'll take most players a long, long time to get to heat of that level unless you choose to play just one weapon every run, which isn't very fun. 

the story centers around the theme of family and zagreus' journey to reunite his own, which is done through his runs through the underworld, meeting various gods of olympus and hades and deepening bonds with them to eventually be able to bring them all together. it's a tale that i personally wasn't too invested in since i wanted to play for the gameplay, but let's just say that it blends very well with the roguelite genre and it makes the player want to play again and again to see it through to completion. to this i say compliments to the devs for making a story based roguelite, which is a true rarity.

as most people know, the art in this game is absolutely phenomenal, and the consistent quality of voice lines and attention to detail continues to amaze me even after putting over 70 hours into the game. the various side quests you can do by helping out members of the court of hades is also very rewarding for players as anyone well-versed in greek mythology will understand the lore and significance of zagreus's actions. i guess what i'm trying to say here is that having some level of understanding of greek mythology is the cherry on top for this game. 

that's about it. you should definitely play this game even if you're not a pogchamp pro gamer (trademark) because like i mentioned earlier, this game is just an overall very well polished game that just happens to be a roguelite",1647611048,True,0,0,0,0
"one of the best rogue likes up to date

I love the colors and graphical style.
I love the synergies.
I love the characters and the fact you can read more info about them ingame.
I love the different weapons and upgrades.
I love the different difficulty settings.

total score 9/10",1647610646,True,1,0,0.522058844566345215,0
Hit me,1647606811,True,0,0,0,0
"This game is great, I feel like there's an endless amount of different possibilities",1647604406,True,0,0,0,0
muck,1647597893,True,0,0,0,0
Absolutely fking addicting game.,1647596661,True,0,0,0,0
cool game,1647590399,True,0,0,0,0
best,1647589384,True,0,0,0,0
fun murder,1647582039,True,0,0,0,0
Hades,1647581952,True,1,0,0.523809552192687988,0
fun,1647576845,True,0,0,0,0
.,1647574935,True,0,0,0,0
"warning, this game makes you forget to blink. this isn't hyperbole, it's the game's only flaw. my eyes are so dry.",1647574815,True,0,0,0,0
This game is hard as balls and it's really addictive you can also pet the dog. 10/10,1647574626,True,0,0,0,0
Love roguelikes and this one is special,1647573308,True,0,0,0,0
"Was worried at first that I'd get bored and wouldn't get my money's worth. I've now played 185 hours. Gameplay is fun and challenging, and feels amazing when you get in a flow state. The writing and dialogue is good humored while still being a compelling story with depth and nuance. The voice acting is inspired. The art is stunningly beautiful. The music is beautiful and gripping across the board. Stays fresh run after run. Absolutely recommend!",1647571802,True,0,0,0,0
